,Coefficient
ASCBPL,-9.778745581815558e-05
MLTG3,-9.778956979775377e-05
MCITL2,-9.7790397972576e-05
X5PL3E,-9.779132256899826e-05
KG6PDC,-9.779531675668045e-05
DGK1,-9.780163109210518e-05
MCITS,-9.780742289432281e-05
ACOATA,-9.781894715721195e-05
IDOND2,-9.783605691621538e-05
AMALT1,-9.784665244880744e-05
MACPD,-9.788542422835123e-05
CITL,-9.788968592933901e-05
ICL,-9.790457777854857e-05
NTD6,-9.795451960283407e-05
RBP4E,-9.796048789788571e-05
CYANSTpp,-9.797060720485607e-05
NADDP,-9.798197196437786e-05
METSOXR1,-9.79884475985635e-05
AAMYL,-9.799611082308449e-05
NADH10,-9.800246211572192e-05
METOX1s,-9.80262961779448e-05
GPDDA4pp,-9.80308696124282e-05
PUNP2,-9.803326252778012e-05
DADK,-9.808482212111246e-05
NTD8,-9.80907818017788e-05
MLTG4,-9.809222826588293e-05
PUNP4,-9.809364122217507e-05
G6PP,-9.809725779019064e-05
MCITD,-9.810749984264266e-05
AMALT4,-9.813750590834354e-05
FRD3,-9.81451722440037e-05
FACOAE60,-9.814773275993664e-05
G3PAT140,-9.815658763867526e-05
EAR160y,-9.816759527060348e-05
MLTG5,-9.816796014485686e-05
MICITDr,-9.816940473386116e-05
LPLIPAL1A180pp,-9.817118085711969e-05
G3PAT180,-9.817649171474496e-05
3OAR180,-9.81831317925445e-05
3OAS180,-9.818454165702488e-05
3HAD180,-9.818583765591637e-05
EAR180x,-9.818672573714297e-05
PLIPA1A180pp,-9.81935821569246e-05
HADPCOADH3,-9.819560008594595e-05
PLIPA2A180pp,-9.819777328805758e-05
OXDHCOAT,-9.819849391599592e-05
PACCOAE,-9.820136865241261e-05
LPLIPAL2A180,-9.820482005094964e-05
INOSTO,-9.820918956718758e-05
PACOAT,-9.82133829611294e-05
APH180,-9.821560919732494e-05
FE3DCITexs,-9.821994485832377e-05
3OXCOAT,-9.822192419072196e-05
ALDD19xr,-9.822345681834419e-05
DHACOAH,-9.82248492236859e-05
APG3PAT180,-9.822574021705977e-05
REPHACCOAI,-9.822609157373523e-05
OXCOAHDH,-9.822623898688373e-05
MALS,-9.934450375190883e-05
SUCDi,-0.0007694660789313115
TKT2,-0.0008755059031199642
IDOND,-0.001735621771389253
PPS,-0.002023834480119638
EDA,-0.002475559432413367
EDD,-0.002475749547905604
TREHpp,-0.002482286879113629
PUNP5,-0.002628947743832045
HXAND,-0.002628979527500417
NTD11,-0.002628999929280907
XPPT,-0.002629134392591894
NADTRHD,-0.002743392023050014
ACPPAT161,-0.003033189326946167
APG3PAT160,-0.003033198003896616
APG3PAT161,-0.003033206620021981
ACPPAT160,-0.003033218290673354
ALCD19,-0.003771589804404842
GLYK,-0.003772011148512823
GAPP,-0.00377203674803439
FTHFLi,-0.004006344531856309
GCALDD,-0.004714043158226065
PPM,-0.00501165991993238
GLYAT,-0.005507365870601377
THRD,-0.005507690905204441
R15BPK,-0.006089995433542642
R1PK,-0.006089997841311977
DHORDfum,-0.007478664427029751
