,Coefficient
PSD160,0.0005167927407747026
PSD161,0.0005164961269328606
PMPK,0.0005156618444100024
CHRPL,0.0005152769002829805
AGPAT160,0.0005149974519273028
GMPS,0.0005145250618536131
AHCYSNS,0.0005141250972137367
MOHMT,0.0005137201113527737
PSSA160,0.0005135136282079078
AGPAT161,0.0005132070818874406
IPPS,0.000512895993949818
GLU5K,0.0005124770468108202
ARGSL,0.0005120536923976687
MOAT2,0.0005112213531008302
AIRC2,0.0005094970117002353
NNATr,0.0005090468665331958
PRFGS,0.0005085934256585468
MALCOAMT,0.0005081704901249243
PRAGSr,0.0005081368121763194
PPNCL2,0.000507677147384923
OGMEACPS,0.0005068602372579622
SULR,0.0005067552562802256
OGMEACPR,0.0005065203905792067
PPBNGS,0.0005062870442431973
OPMEACPS,0.000506179654499188
PDX5PS,0.0005058161222946365
ACOTA,0.0005053425311430998
OPMEACPD,0.0005051690914348291
TMPK,0.0005048662946414647
EPMEACPR,0.0005048276184125022
AOXSr2,0.0005044864038590004
PRAMPC,0.0005043874166866803
OGMEACPD,0.0005038057965717119
EGMEACPR,0.0005034670200603569
PPND,0.0005034202184438275
OPMEACPR,0.0005031297114580718
PHETA1,0.0005029333813495897
PMEACPE,0.0005027942589275501
OCBT,0.0005019691870131499
MECDPDH5,0.0005018251300677206
DAPDC,0.0005014745221810309
BPNT,0.000500486505920188
NADS1,0.0004999854867063581
CYSS,0.0004994832006399396
SERAT,0.0004989802945996937
BTS5,0.0004988736881569604
GLUPRT,0.000498477556780708
PRMICI,0.0004979758885259712
PRATPP,0.0004974762693187913
DHNPA2r,0.0004973578135382562
IGPDH,0.0004964937424409537
GF6PTA,0.0004960060330983691
G1PACT,0.000495523533734486
TYRL,0.0004952373006218028
DHDPS,0.0004950475094055087
THZPSN3,0.0004949174235174841
HISTD,0.0004945778392474292
ATPPRT,0.000494114557781846
UAGAAT,0.0004936575048603779
SHK3Dr,0.000493371518588049
UHGADA,0.0004932063843757228
DHORTS,0.0004930522157134197
DBTS,0.0004927612164635616
OMPDC,0.0004927334427798909
G5SD,0.0004924153191601169
UGMDDS,0.0004923205093902785
ASP1DC,0.0004918851178079736
APRAUR,0.0004917816881197177
G5SADs,0.000491454474012219
DB4PS,0.0004911573398048349
DHPPDA2,0.0004910285020439599
P5CR,0.0004906072173863987
RBFK,0.0004905319388943725
UAMAGS,0.0004901907034748235
RBFSb,0.00048991223552982
UAMAS,0.000489779082600597
UAAGDS,0.0004893724933630833
SHCHD2,0.0004892599580450245
U23GAAT,0.0004889710770092958
A5PISO,0.0004889559766676615
PMDPHT,0.0004886538480944777
ALATA_L,0.0004883846076748872
ILETA,0.0004880527411787667
METAT,0.0004877716534176261
VALTA,0.0004877552275669949
IPPMIb,0.0004874612585017745
ORPT,0.0004871695682998971
RBFSa,0.0004868802411366701
ACHBS,0.0004865933608609915
DHAD2,0.0004863090106805297
3OAS140,0.0004862623408762132
RHCCE,0.0004860343518290023
ACLS,0.0004860272730622811
3OAR140,0.0004859683041822878
PSCVT,0.0004857482295504861
DDPA,0.0004856844422656129
ANS,0.0004854719607193731
ANPRT,0.0004851985462265966
DTMPK,0.0004850154762758706
CHORM,0.0004849280648974077
PPNDH,0.0004846843037280611
CHORS,0.0004844034741878976
HSST,0.0004843595079210528
IGPS,0.0004841422226432346
SDPTA,0.0004840411358758306
DHDPRy,0.0004837292318765169
DAPE,0.0004834238393854775
LEUTAi,0.0004834175864807619
IPDPS,0.0004831250029572261
DMATT,0.0004829335032460252
DMPPS,0.0004828327459069684
GRTT,0.0004826925619737878
KDOPP,0.0004825471896728462
UPP3S,0.0004824553209195527
KDOPS,0.0004822683175752654
UPPDC1,0.0004822218498511437
ASPCT,0.0004819962100337513
ASNS2,0.000481730924917414
MOAT,0.000481549533008112
DPCOAK,0.0004814725195028819
UDCPDPS,0.0004813318377038153
OCTDPS,0.0004812210406945323
ADSS,0.0004809765471396533
USHD,0.0004809172563948653
PNTK,0.0004807390657789257
IMPC,0.0004805139603300286
HBZOPT,0.000480508625073984
FCLT,0.0004802852437196412
ACODA,0.0004800689258909389
LPADSS,0.0004799480088427834
GLUTRS,0.00047976595902927
TDSK,0.0004795885583392504
UAGPT3,0.0004794669109297081
PAPPT3,0.0004792788908491644
TMPPP,0.0004792590520335634
CTPS2,0.0004790978101743653
UAPGR,0.0004789236232989018
UMPK,0.0004787562882271002
DHQTi,0.0004786529866221791
ADCL,0.0004785957710471711
IPMD,0.0004785077516825065
ADCS,0.0004784420495557753
AIRC3,0.0004783675757202431
SDPDS,0.0004782951146148428
ADSL2r,0.0004780009703720767
OPHBDC,0.0004779005580408171
SADT2,0.0004777803809941436
TMDS,0.0004777793475706114
PPCDC,0.0004776701447642666
GTPCII2,0.000477667054152162
DHAD1,0.000477565545334894
DXPRIi,0.000477560574515742
IPPMIa,0.0004774677509672266
PTPATi,0.0004774609353730083
FMNAT,0.0004773757774904761
HPPK2,0.0004773680957380302
DNMPPA,0.0004772820156060456
KARA1,0.0004772209106685089
KARA2,0.0004771468361857554
NADK,0.0004770788472985918
GLUTRR,0.0004770169941381298
NNDPR,0.000476901376480662
GLUR,0.0004768619788524297
ARGSS,0.0004768415144079262
UAGCVT,0.0004768288817901037
AGPR,0.000476811824752575
UAGDP,0.0004768020505317583
G1SAT,0.0004767883594699514
PGAMT,0.000476781483325826
KDOCT2,0.0004767711307288104
MECDPS,0.0004767671247704746
CDPMEK,0.0004767589982276987
DXPS,0.0004767571042134598
CBMKr,0.000475916950655049
CPPPGO,0.0004711924315478507
ALAR,0.0004617954304236897
TKT2,0.0004272171355280769
PPA,0.0003998737532519596
5DOAN,0.0003593090284409211
MOX,0.0003311547369878689
OPHHXy,0.0003310677578067429
NADHXE,0.0003308444411509042
NADHHR,0.0003307610340697309
TAUDO,0.0003298542484375614
NADHPO,0.0003298110387268544
RNTR1c2,0.0002767355924154176
RNTR2c2,0.0002764253644376199
RNTR3c2,0.0002758315332467418
RNTR4c2,0.0002755294075848305
POR5,0.000273835306497096
HACD3,0.0002150580840423717
FACOAE160,0.0002145439885506401
ACACT1r,0.0002136055705384554
AACPS7,0.0002120706635631581
HACD2,0.0002111670514424262
HACD1,0.0002104214885981149
FACOAE120,0.0002066140994739475
ACACT3r,0.0002061397942269757
ACACT2r,0.0002054239075138125
ACOAD7f,0.0002010315562804044
ACOAD3f,0.000200104431838583
ACOAD2f,0.0001997914804252548
ACOAD1fr,0.0001868213144504548
AACPS3,0.0001775559442831992
ECOAH1,0.0001660209452997698
ECOAH2,0.0001659798415349386
ECOAH3,0.0001658650188275649
ACACT5r,0.0001415194948304316
ECOAH5,0.0001394032443494506
ACACT4r,0.0001344911681077073
OPHHX3,0.0001317256466867765
ACOAD5f,0.0001287273730927794
ACOAD4f,0.0001274812153981712
ACACT6r,0.0001201906564294021
ECOAH7,0.0001175435227538501
ACACT7r,0.0001109253124383175
ACOAD6f,0.0001050374792654394
ECOAH4,9.72159796538827e-05
HACD5,9.425118757882262e-05
HACD4,9.412559870833195e-05
FADRx,8.733374240144104e-05
ECOAH6,7.608015335378158e-05
HACD7,7.220777245165388e-05
HACD6,7.19708143096599e-05
SERD_L,-0.0004086376931699126
NADTRHD,-0.000566188497523819
FRULYSE,-0.0006719647349091133
THRA,-0.0006719849512984642
ACALD,-0.0006720604234986703
5DKGR,-0.0009285749243911925
PPA2,-0.0009414808542402924
PLIPA1A180pp,-0.0009416229858885539
LPLIPAL2A180,-0.0009416396659483156
FTHFD,-0.001223514604909171
CPL,-0.001265414092365369
ARMEPNS,-0.001265435442629778
RPNTPH,-0.001265439501166829
PRCPD,-0.001265440231808386
PPS,-0.001357980260540663
SUCOAS,-0.001786565819186063
SUCDi,-0.001819600439335428
GLYAT,-0.002166631249546943
THRD,-0.002166648892924522
FDMO6,-0.002456066041054269
HXAND,-0.002849271941387599
NTD11,-0.002849290984036819
XPPT,-0.002849593835136693
PUNP5,-0.002849741810908957
ACPPAT161,-0.003033013371087014
APG3PAT160,-0.003033023379502078
APG3PAT161,-0.003033033423792062
ACPPAT160,-0.00303309399488082
GAPP,-0.003853943816019784
GLYK,-0.003853983986967005
ALCD19,-0.003854100385150172
PPM,-0.003958173713187281
DHORDfum,-0.004106578419396141
FTHFLi,-0.004158926903505561
GART,-0.004934705324707519
R1PK,-0.005060634168024915
R15BPK,-0.005060640602556512
ICL,-0.006841257128323178
MALS,-0.00684713398130907
GCALDD,-0.00895152318941606
GLYCTO2,-0.008952139493484494
