,Coefficient
FMNAT,0.0005682733247095907
DASYN160,0.0005682576660320534
DHQS,0.0005679085282910555
KARA1,0.0005676005928517916
UPP3MT,0.0005675577407263859
KARA2,0.0005672577281187871
HISTP,0.0005672054150969759
NADK,0.0005669130492734552
GLUTRR,0.0005665674276648054
PANTS,0.000566511396438189
PRAIS,0.0005658123873323028
ARGSS,0.000565173634098797
SHCHF,0.0005651133746744008
AGPR,0.000564821954344067
G1SAT,0.0005644694680713393
KDOCT2,0.0005641162686504391
ALAALAr,0.0005636837832188408
DXPS,0.0005634080227399811
CDPMEK,0.0005630530697338275
ACGS,0.0005629608466810362
MECDPS,0.0005626978060759158
PGAMT,0.0005623423307851401
UAGDP,0.0005619867630823912
UAGCVT,0.0005616311893083741
AMAOTr,0.0005615307716605199
GLUR,0.0005612757069832282
DPR,0.0005608108847717683
NNDPR,0.0005605922552328474
DUTPDP,0.0005604501938978061
MTHFR2,0.0005597307440607996
IG3PS,0.0005593721934937776
OMCDC,0.0005586659757409793
DNMPPA,0.0005584867456577999
HPPK2,0.0005581359717464088
PTPATi,0.0005577862742729418
SHKK,0.0005576038671111463
DXPRIi,0.0005574377550692009
TYRTA,0.000557252578972618
GTPCII2,0.0005570905165488645
SADT2,0.0005567446679723642
PRAIi,0.0005565696466515975
OPHBDC,0.0005564003090712334
DHFR,0.0005562230289289312
THRD_L,0.0005558783225000698
THDPS,0.0005555355041580371
SDPDS,0.0005553960663246527
HSTPT,0.0005551947417962549
ADCS,0.0005550591849889285
ADCL,0.0005547242603429022
MEPCT,0.0005545223398957047
UMPK,0.000554250889893819
HMBS,0.000554188153586952
UAPGR,0.0005539203004802926
CTPS2,0.0005535916587542355
ACGK,0.0005535270990886074
PAPPT3,0.0005532652942717435
UAGPT3,0.0005529413935669487
DNTPPA,0.0005519234667891859
ACODA,0.0005517982143467967
FCLT,0.0005514870218410276
HBZOPT,0.0005511789955627181
RNTR3c2,0.0005511713722890181
RNTR2c2,0.0005511328115403815
PNTK,0.0005508742067050516
ADSS,0.0005505727263000622
OCTDPS,0.0005502746235610307
DPCOAK,0.0005499799667187563
ASNS2,0.0005496888307544074
ASPCT,0.0005494012908747768
QULNS,0.0005492590482882112
KDOPS,0.0005491174246932796
KDOPP,0.0005488373112882845
DMPPS,0.0005485610298730711
DHPS2,0.0005484352100649378
IPDPS,0.0005482886617846311
DAPE,0.0005480202846907517
PRASCSi,0.000547918979276107
DHDPRy,0.0005477559778667483
SDPTA,0.0005474958188965197
HSST,0.0005472398096470167
PPNDH,0.000546988173692416
METS,0.0005469182419269833
DTMPK,0.0005467409115589087
DDPA,0.0005462645421390634
RHCCE,0.0005460303802840152
DHFS,0.000545844729932275
U23GAAT,0.000545355047575017
UAAGDS,0.0005451397806064867
UAMAS,0.0005449294312340359
UAMAGS,0.0005447240573786078
GK1,0.0005446070642887242
P5CR,0.0005445237168167356
CYTK1,0.0005444113653677934
DHPPDA2,0.000544328464571014
UDCPDP,0.0005442210827501556
G5SADs,0.0005441383615885318
GTPCI,0.0005440361756245756
ASP1DC,0.0005437860576835686
UGMDDS,0.0005436121060407573
DBTS,0.0005434435623553992
UHGADA,0.000543280324058165
UAGAAT,0.0005431224841998983
SHSL1,0.0005430486132933437
ATPPRT,0.0005429700485807114
CYSTL,0.0005428990709420026
HISTD,0.0005428230628509463
DHDPS,0.0005426815784875867
G1PACT,0.000542545648093401
ADSK,0.0005425060324251539
GF6PTA,0.0005424144825329639
IGPDH,0.0005422898222187244
PMPK,0.0005421645489568578
PRATPP,0.0005420601469997786
CHRPL,0.0005419959210210956
PRMICI,0.0005419525593382609
GLUPRT,0.0005418507783975306
GMPS,0.0005418368852879908
SERAT,0.0005417548179705169
AHCYSNS,0.0005417423943649957
CYSS,0.0005416647362358175
MOHMT,0.0005416537746593325
NADS1,0.0005415805441263927
BPNT,0.0005415022605101397
IPPS,0.0005414942770524923
GLU5K,0.0005414234419360368
DAPDC,0.0005413654031146643
ARGSL,0.000541358552848971
OCBT,0.000541304867793416
MOAT2,0.0005412995833808682
PHETA1,0.0005412052667207242
PPND,0.0005411625458338337
AIRC2,0.000541151899997112
NNATr,0.0005411163478803981
PRAMPC,0.0005410912876772583
PRFGS,0.0005410867973279505
TMPK,0.0005410666386934939
PRAGSr,0.0005410632614107795
ACOTA,0.0005410480176339658
PPNCL2,0.0005410457471499528
PDX5PS,0.0005410354277985422
PPBNGS,0.0005410288717996178
SULR,0.000541028350846145
AKGDH,0.0005239461739905469
NDPK2,0.0005180210984356795
METAT,0.0005023843781382506
GLNS,0.0005022177488240846
PPA,0.0004848905365627616
RNTR1c2,0.0004212369654853575
NDP7,0.0004200955397885766
PFK_3,0.0004060939308923455
FBA3,0.0003752144915440199
URIK2,0.0003596263547547374
NTD1,0.0003565908589842459
5DOAN,0.0003232865917467412
RPI,0.0002723216684560634
PPPGO3,0.0002316480174278556
MOX,0.0002172088957202299
NADHPO,0.0002157664244564019
OPHHXy,0.0002155849550440879
ACOAD1fr,0.0002135696996303777
ACOAD2f,0.0002098732204802423
ACOAD3f,0.0002096703733881343
ACOAD7f,0.000209022516394203
FACOAE120,0.0002039628058341621
AACPS7,0.0001968277198838331
ECOAH1,0.0001965376806547647
ECOAH2,0.0001961839045648702
ECOAH3,0.0001944346126660125
ACACT1r,0.0001933055747173528
HACD3,0.0001876691104133982
FACOAE160,0.0001812295032030816
AACPS3,0.0001764262028128492
HACD2,0.0001762837506988152
HACD1,0.0001756701858280993
ACACT3r,0.0001735205809689365
ACACT2r,0.0001732727076446982
FADRx,0.0001696087627566673
OPHHX3,0.0001480351529168882
ACOAD4f,0.000104754506721603
ACOAD5f,0.0001039251591175846
ECOAH4,9.866966923271131e-05
HACD4,8.529797470801538e-05
HACD5,8.459273083274546e-05
ACOAD6f,7.349496419814807e-05
ACACT5r,7.321363506967162e-05
ECOAH5,7.119460981263248e-05
ECOAH6,6.8953006987682e-05
ACACT4r,6.835140631676223e-05
PGMT,-0.0001832930519326126
XYLI2,-0.0002351385030931801
NADH9,-0.0002913980439770119
ALDD3y,-0.000492031787127183
NHFRBO,-0.0006771895474190785
ALATA_D2,-0.0007168318414659106
ACALD,-0.0008829385548278263
THRA,-0.0008829473943889316
GTHRDHpp,-0.0008901046020892166
EAR160y,-0.0009133945736003715
P5CD,-0.0009573761621631681
AGM4PA,-0.001060917271178814
NTD7pp,-0.001107391791793518
ACPPAT160,-0.001193736485918847
APG3PAT161,-0.00119374167426813
APG3PAT160,-0.001193743623705271
ACPPAT161,-0.00119374563465042
UM4PL,-0.001193799211750234
AGM4PH,-0.001193815873460231
UM4PCP,-0.00119407192170638
AM4PCP,-0.001194075846004179
AMPN,-0.001273910785165391
HEX1,-0.001302038959392332
PAPA161,-0.001516518798403549
EDD,-0.001540848106389395
EDA,-0.001540922885700054
PPS,-0.001756441929477386
FA161ACPHi,-0.0019939196440903
M1PD,-0.002015168986309736
2DGULRGy,-0.0022968254240698
XPPT,-0.002755722703854008
PUNP5,-0.002755840321102531
NTD11,-0.002755870918866479
HXAND,-0.002755901479472073
TALA,-0.002981025731256205
THRD,-0.003238958183925213
GLYAT,-0.003239098293578764
DHORDfum,-0.003306497330512725
F6PP,-0.003308216220952238
GCALDD,-0.003375552861500859
GAPP,-0.003854376424315094
GLYK,-0.003854396094702399
ALCD19,-0.003854671255152541
ICL,-0.004910144070622125
MALS,-0.004912296423432608
PPM,-0.005083671231566116
GLYCTO2,-0.005202639873666483
EAR140y,-0.00590573123399962
R15BPK,-0.006174177460029772
R1PK,-0.006174181988824673
FTHFLi,-0.006463442491695138
GART,-0.007922683136027156
