,Coefficient
ARGDCpp,-0.001429342172701732
NADH10,-0.001601785595816876
ICL,-0.001878842984402242
GLYCL,-0.001984523261787553
ABTA,-0.002110568673349614
SSALx,-0.002110571838818253
GLUDC,-0.002110581930456404
SSALy,-0.002110599256029957
FA120ACPHi,-0.002119223237539177
FTHFD,-0.002271459818971881
PUNP5,-0.002573647788630439
XPPT,-0.002573827656761255
HXAND,-0.002573957392773329
NTD11,-0.002573969331944876
GLYCTO2,-0.002581172704432187
ACPPAT160,-0.003021368912242693
APG3PAT161,-0.003021413917430242
APG3PAT160,-0.003021414879775314
ACPPAT161,-0.003021415641902646
ALCD19,-0.003810739446196077
GLYK,-0.003810977256844378
GAPP,-0.00381104111062956
FTHFLi,-0.004536129865507513
GCALDD,-0.004932423407690074
PPM,-0.00505534312620652
ACALD,-0.005229592277346868
THRA,-0.005229756769014894
GART,-0.005462278083514904
R15BPK,-0.006130950162875519
R1PK,-0.00613095117176178
DHORDfum,-0.006158982271202752
