,SHAP value
HACD1,0.00011936493170455407
ACACT3r,0.00011928134654759012
MTHFD,0.00011915280157214563
I2FE2SR,0.0001188826411207657
RNTR4c2,0.00011885654276147827
I2FE2ST,0.00011883265713243278
POR5,0.00011851221039499073
ACACT2r,0.00011844969299871113
ACACT6r,0.00011840357251560434
TRDR,0.00011833800480088403
ECOAH5,0.00011828140680227168
DHORD2,0.00011823839840915791
I2FE2SS2,0.00011821653919333779
ECOAH4,0.000117988550989972
HACD7,0.00011783012157855665
ASAD,0.00011782704848736536
ACOAD5f,0.00011775887904755258
PPPGO3,0.00011771644082939741
ICYSDS,0.00011763199802333865
AACPS4,0.00011746087708092832
ACACT5r,0.00011739551887431302
ECOAH6,0.000117388353509974
ECOAH7,0.00011735021416233921
ACOAD6f,0.00011734532789392185
ACOAD4f,0.00011732816729203489
GLUDy,0.0001172688091156492
PAI2I,0.00011703405126974694
FACOAE161,0.00011702244588305242
HACD6,0.000116902325343865
ICDHyr,0.00011687297437918476
ACACT7r,0.00011683760328782712
GARFT,0.00011645781660926018
OHPBAT,0.00011634220718598472
HACD4,0.0001162339970600218
ACONTa,0.00011619217260656569
ASPK,0.00011618945633929285
CTECOAI7,0.00011613166243811809
E4PD,0.00011590097896663028
ACACT4r,0.00011588885372400391
GHMT2r,0.00011585968498933247
SUCDi,0.00011537349512885283
FUM,0.00011532016459046772
CS,0.00011530204677303448
PERD,0.00011504765846673674
SUCOAS,0.00011479722640698094
ADNK1,0.00011477487061910164
ASPO3,0.00011450416745400184
4HTHRA,0.00011361933124042383
FADRx,0.00011352567999196921
PUNP1,0.00011340121373013038
ACONTb,0.00011320817402733627
4HTHRK,0.00011319556611647317
HSDy,0.00011296592052379676
PDH,0.00011230651270770398
GLYCL,0.00011227660597819287
AKGDH,0.00011210941302342305
ENO,0.00011196240784710432
PGK,0.00011176943164233245
GAPD,0.00011031153986314236
PGM,0.00011008598033361203
3OAS140,0.00010948475021630965
RPI,0.00010944534587280695
3OAR140,0.00010932618299026174
THRS,0.00010930346023898026
HSK,0.00010797578858568332
MAN6PI,0.00010761839800701143
TPI,0.00010724729960530179
FBA,0.00010681331395548033
PFK,0.00010623377248636104
PSP_L,0.00010343499013040244
PGCD,0.00010298812031600413
PSERT,0.0001015961666057889
MDH,0.00010120411847744236
GND,9.674157836078155e-05
FBA3,9.604217301877563e-05
PFK_3,9.485626884336852e-05
TKT1,8.986629356105423e-05
HCO3E,8.844354124303529e-05
ADK1,8.791842312628123e-05
PGL,8.367478711600673e-05
PGI,8.281607104889699e-05
G6PDH2r,8.140057161759252e-05
RPE,8.113489082426696e-05
F6PA,7.003256625146677e-05
DHAPT,7.002034162809606e-05
TKT2,6.795211661708771e-05
NDPK3,6.659400210558305e-05
NDPK2,6.18937260558047e-05
NDPK1,5.5335522608111034e-05
PTAr,5.099537452034405e-05
ACKr,5.030850952233715e-05
NADTRHD,1.9870562055112e-05
ACCOAC,1.825391333915824e-05
MCOATA,1.815881246175259e-05
PPPGO,-9.414705911477571e-08
TAGURr,-9.675321130093768e-08
PYK2,-9.797514938289543e-08
HKNDDH,-1.0904283915200815e-07
ORNDC,-1.2246191471472678e-07
OP4ENH,-1.2910412584307097e-07
HPPPNDO,-1.562840823816921e-07
ASPO6,-1.6064724722287744e-07
HOPNTAL,-1.693695709943536e-07
SPODMpp,-1.8890664080076002e-07
PEAMNOpp,-1.9550886239285635e-07
FECRMR1,-1.9973294431161973e-07
FMNRx,-2.3968875620231645e-07
FE3HOXR2,-2.7137878946387784e-07
GPDDA3pp,-2.9659832953840127e-07
TARTD,-4.169525285041242e-07
GLYCLTDx,-4.391544238328145e-07
FECRMR3,-4.709553844550083e-07
LPLIPAL2A181,-4.785841778408528e-07
PLIPA2A181pp,-4.873602659428088e-07
ASPO4,-4.91530904239054e-07
LPLIPAL1A181pp,-5.257174373563607e-07
PLIPA1A181pp,-5.802661372731431e-07
HYPOE,-5.837366434487428e-07
ASNN,-5.968317316756433e-07
NDPK4,-6.351783385043395e-07
FE3Ri,-6.748602325720515e-07
PGPP181,-7.226618443806068e-07
GNP,-7.22891050997053e-07
PGSA181,-7.397318307150224e-07
FE3HOXR3,-7.512074359414795e-07
2AGPGAT181,-1.017032154373242e-06
SERD_D,-1.0526709540073342e-06
MANAO,-1.0696331802119342e-06
MNNH,-1.1166974530538984e-06
PSSA181,-1.1300488390251183e-06
PSD181,-1.1495155561090359e-06
CPGNR1,-1.1857205398217594e-06
ASNNpp,-1.2170901083174117e-06
PTA2,-1.237785422824892e-06
DDGLK,-1.2491689391823799e-06
FLVRx,-1.3035509666846077e-06
LPLIPAL2ATE181,-1.3035755970496772e-06
PLIPA1E181pp,-1.3486156262098459e-06
5DGLCNR,-1.40705833742084e-06
LPLIPAL2ATG181,-1.4526532734609736e-06
PPAKr,-1.4661032901159892e-06
NHFRBO,-1.5116352139530385e-06
CAT,-1.620472147198342e-06
CPGNR3,-1.6999037876556057e-06
MDH2,-1.71717396675254e-06
PYDXPP,-1.9126073169513984e-06
NADH5,-1.9561978235869462e-06
ASPT,-2.2748853865526087e-06
NODOx,-2.4383370482245914e-06
MCITD,-3.022808050245445e-06
MCITL2,-3.2261061695088815e-06
ALDD3y,-3.4895272566409037e-06
MCITS,-3.539635354167775e-06
PYAM5PO,-3.800624021669374e-06
MICITDr,-3.8185632996742985e-06
2AGPEAT180,-5.035270574577528e-06
2AGPGAT180,-5.146175502810735e-06
PGSA180,-5.315971909024444e-06
PSSA180,-5.343332374967837e-06
LPLIPAL2ATE180,-5.855892366093616e-06
PGPP180,-6.073725101170128e-06
LPLIPAL2ATG180,-6.075240622409436e-06
PSD180,-6.147910438371407e-06
