,SHAP value
ACOAD1fr,0.00016311632757804942
ACACT5r,0.0001628541496297017
ACOAD6f,0.00016280855630491773
GARFT,0.0001627716753666548
4HTHRA,0.00016275236886728535
ACOAD5f,0.0001627087125627496
HACD2,0.0001626442595400698
CTECOAI7,0.00016258755320542012
PRPPS,0.00016254534896986076
ECOAH6,0.00016252950115481417
HACD4,0.00016252525665200098
ECOAH1,0.00016229255953385674
FACOAE120,0.00016225335708743488
ASPO3,0.0001622491217658735
HACD3,0.00016221312776079785
ECOAH5,0.00016219823901242775
ACACT2r,0.00016218769393636917
HACD1,0.00016217233233638072
ACACT6r,0.00016216118393751585
ACACT3r,0.00016212790349276186
ASPTA,0.00016207004581496272
ACOAD2f,0.00016204347282145558
ACACT1r,0.00016193925006121923
AACPS7,0.00016185724876198194
ECOAH2,0.0001616227369670583
AACPS3,0.0001615846445941546
GLUDy,0.00016145076138585974
HACD6,0.0001613139265312969
GAPD,0.00016059491838047295
AACPS4,0.00016044451412857658
4HTHRK,0.00016039802204543865
ECOAH4,0.00016026351199858866
ASAD,0.0001597267210932171
FACOAE161,0.00015963098751976276
GLYCL,0.0001594034778849733
PGM,0.0001587639985852544
CS,0.00015875001128849687
PGK,0.00015860356125519488
FADRx,0.0001585997228108038
PPC,0.00015850673399816806
ACONTa,0.00015847845983227836
ASPK,0.00015751998576389213
3OAS140,0.00015627350190174682
ENO,0.00015611330842166558
ICDHyr,0.00015604333290330962
SUCDi,0.00015576567638491426
FUM,0.00015572505605291527
3OAR140,0.00015531942694926688
ACONTb,0.00015470052907985577
SUCOAS,0.00015402880337855006
AKGDH,0.00015327333507832278
HSDy,0.00015291500480774312
MDH,0.00015050242463729657
RPI,0.00014946838899531956
PDH,0.00014919930811613418
TKT1,0.00014827463165148478
RBK,0.00014815919752859589
THRS,0.00014776081802640132
RPE,0.00014750148926298106
HSK,0.00014744408521013882
TPI,0.00014598586162906208
TKT2,0.0001457844115824786
PSERT,0.00014095004268333428
PSP_L,0.00013974429606921967
PGCD,0.0001382127620975471
HCO3E,0.0001235274624157294
DHAPT,0.00011911881100282632
F6PA,0.00011796677890181279
TALA,9.14850119493098e-05
GND,7.365798333745187e-05
PYK,7.269819857788225e-05
PGL,6.440925620366966e-05
G6PDH2r,6.418111622840395e-05
PGI,6.403493001260751e-05
TRDR,5.799330733033001e-05
ADK1,4.885538655513125e-05
POR5,2.86675325560274e-05
MCOATA,2.567326893774732e-05
ACCOAC,2.5043276688502717e-05
NADTRHD,2.3426030543363664e-05
PPM,-9.8170031354506e-09
2DGULRy,-1.2591703835176308e-08
PUNP1,-1.6277243856354133e-08
DTARTD,-1.68703922681981e-08
ADNK1,-1.7141161503512458e-08
FBA3,-1.4437399998546406e-07
PFK_3,-1.5123270651627723e-07
GART,-1.5416825275768267e-07
