,SHAP value
BTS5,0.00019022484782179184
PNTK,0.0001902109070059072
PGAMT,0.00019020939748811569
UAAGDS,0.00019018121358475602
IPDPS,0.0001901783998611373
OCBT,0.00019017731628388776
ALAALAr,0.0001901525909435252
TDSK,0.00019015127096906647
P5CR,0.00019012890049861393
METS,0.0001901284509063522
TKT2,0.00019011662348903202
UAMAGS,0.000190115324440622
PRFGS,0.0001900901126749096
PMDPHT,0.0001900379459239045
DBTS,0.0001899768004866984
RBFK,0.00018997389686563503
NDPK3,0.0001899580518183536
GMPS,0.0001899383300715995
DHFS,0.0001899284168641465
CDPMEK,0.00018992120213413177
PDX5PS,0.00018991915395562807
ORPT,0.00018989862057391875
RBFSb,0.00018986952611266432
SADT2,0.00018985284714014304
RNTR3c2,0.00018985012853156056
AOXSr2,0.00018982401491355051
PSD160,0.00018982349219685677
G3PAT161,0.00018981919947944293
DNTPPA,0.000189809974942829
THRD_L,0.00018979924339209808
HISTP,0.0001897724451759071
SHCHF,0.0001897721778267794
METAT,0.00018974945871531412
ANS,0.00018974165885211422
IPMD,0.00018973319779626443
PMEACPE,0.00018971411403926404
ALATA_L,0.0001896806795344524
UAPGR,0.00018966919703073556
PSSA161,0.00018965588631322865
GLNS,0.0001896460292287877
CHORS,0.00018964549661842738
RNTR4c2,0.00018963666194149332
I2FE2SS2,0.00018963040341761598
ARGSS,0.00018962050357972018
DHQTi,0.00018961626253075038
TRPAS2,0.00018960954593171732
AMAOTr,0.00018959930526214375
EPMEACPR,0.00018959350229138573
SDPTA,0.0001895816272497494
UAGCVT,0.0001895301206519809
THZPSN3,0.0001895245750106333
GRTT,0.00018950460723351584
UGMDDS,0.00018949744223118278
CHRPL,0.0001894858561708988
PANTS,0.00018945260891897018
PRASCSi,0.00018945013849679769
GTPCI,0.0001894468619336663
MECDPS,0.0001894452787562536
IPPMIb,0.0001893556356139532
DHAD2,0.0001893548494674445
AMPMS2,0.0001893268667995121
MECDPDH5,0.00018932337853005415
GF6PTA,0.00018929423182488409
DASYN160,0.0001892863746642848
PMPK,0.0001892856012799272
RHCCE,0.00018928433947618464
PPA,0.0001892842183836329
PPPGO3,0.00018926546508274354
PPNCL2,0.00018926496182239476
BPNT,0.00018925733998711997
DXPS,0.00018924562470162061
RNTR1c2,0.0001892200221708021
KDOPP,0.00018921034869055406
DPR,0.0001892041608399431
ACGK,0.00018920154001868258
G1SAT,0.00018917355132463967
KARA2,0.00018916407028350367
ACGS,0.00018915511246722205
ACLS,0.00018914489977473213
KARA1,0.0001891411436711439
DHDPS,0.00018912231179122864
IG3PS,0.00018908907840945583
PGK,0.00018908060965364373
ANPRT,0.00018907705353337828
ADSK,0.00018907243800831184
DDPA,0.00018907036664230978
OGMEACPS,0.00018906845575492352
GLUR,0.0001890595383509346
FCLT,0.00018900670950881837
PRAMPC,0.0001889864804471868
HISTD,0.0001889831294732064
MOHMT,0.00018888541178238512
DHPPDA2,0.00018885835613607164
DHORTS,0.00018883268967481798
AGPAT161,0.00018883051960363878
DHDPRy,0.0001888267228578857
ASPO6,0.0001887721130677193
4HTHRA,0.00018876101926374337
PRAIi,0.00018875589639419604
ACHBS,0.00018874328993197763
SERAT,0.0001887065730332096
NDPK2,0.00018869998137212838
TYRTA,0.00018865524621001012
THDPS,0.00018863531123408932
I2FE2SR,0.00018854106832080604
OPHBDC,0.0001885408333618049
AGPAT160,0.00018853717488576937
KDOCT2,0.00018852389972282392
HSST,0.00018851594528279984
AHCYSNS,0.00018851102396487944
DNMPPA,0.000188464478139057
DHQS,0.0001884577348105708
AIRC2,0.0001884479437542585
MALCOAMT,0.00018843729949698346
HBZOPT,0.00018841068641236924
PPBNGS,0.00018837509107474642
NDPK4,0.0001883139194405935
MEPCT,0.00018831212195290944
DAPE,0.00018826562212231974
GTPCII2,0.00018826283700146767
CPPPGO,0.00018823773617666868
OCTDPS,0.00018818418707110358
ATPPRT,0.00018818287501075288
UPP3S,0.00018814581947099518
UDCPDP,0.00018813685748256582
ADCL,0.00018806509408027432
SHKK,0.0001880257170300212
DHAD1,0.0001878656133333665
FMNAT,0.00018781705908020845
GLUTRS,0.0001876733814275822
DHORD2,0.00018760275829826024
DMATT,0.00018758617458952575
EGMEACPR,0.00018755105071177562
PHETA1,0.00018754287469035364
G3PD2,0.0001875029787524408
NNATr,0.0001874496337826743
OMPDC,0.0001873963619757839
ADSS,0.00018736947823312343
4HTHRK,0.00018729991293855538
NDPK1,0.0001871422997435112
AGPR,0.0001870671999195387
ADCS,0.00018701232991342418
I4FE4SR,0.00018695370611933283
I2FE2SS,0.00018693134557196077
IMPD,0.00018686141496789904
TRPS3,0.0001867636111846588
PAI2T,0.00018675129941319183
UMPK,0.00018666029738971854
RPE,0.000186654277362269
PRPPS,0.00018658020244962287
ICYSDS,0.00018650644563198408
RNTR2c2,0.00018639931622636255
PAI2I,0.00018635852303478009
FESR,0.00018632989535247548
TMPPP,0.00018629835597201312
MOAT,0.0001862864011832603
OPMEACPS,0.00018622954971418934
GAPD,0.00018613965723599795
I4FE4ST,0.00018609548498521708
E4PD,0.0001860458823577413
PUNP1,0.00018586656598399367
ACOAD6f,0.00018562999465916624
OHPBAT,0.0001856071370594204
5DOAN,0.0001856028352997933
GARFT,0.00018559370910230087
I2FE2ST,0.0001854654107353959
FESD1s,0.00018538043859508063
SPODM,0.00018533579811099191
FACOAE161,0.00018525815430333372
RPI,0.00018518851345223256
ASPTA,0.00018503291580613615
TPI,0.00018496055946473552
ACACT3r,0.0001847478555769876
AACPS7,0.0001847354118988881
ACACT5r,0.00018466210159387813
HACD6,0.00018451403906380215
ADK1,0.00018445599065757318
HACD1,0.0001843415179527867
ADNK1,0.0001837753840394504
ACACT1r,0.00018370580448758038
ECOAH2,0.0001836348980417003
HACD2,0.0001836274713162176
ECOAH1,0.00018355614004507864
ECOAH3,0.00018325304427395145
ACOAD5f,0.0001832337473117338
FACOAE120,0.00018316238511676108
ACACT2r,0.00018311866691606392
FACOAE160,0.00018311815164148582
HACD3,0.00018303614521954253
ECOAH5,0.0001830335096724415
TRDR,0.00018297881986638782
PERD,0.00018291258625099924
ACOAD3f,0.00018280901643251754
AACPS3,0.0001826158242122209
AI2K,0.00018259169712997006
ACACT7r,0.0001825316794905888
HACD7,0.00018230867291808145
ACOAD1fr,0.0001821739161676248
TKT1,0.00018215133246518177
ECOAH6,0.0001821029644519376
HACD4,0.00018208698496591268
ACACT4r,0.0001820726393109787
HACD5,0.00018199113367976246
AACPS4,0.00018190342107686716
ACOAD7f,0.00018187818772111378
ACOAD4f,0.00018182563757309796
ECOAH7,0.0001818061018882473
ACACT6r,0.00018175467833024932
TALA,0.00018165467382014267
MDH,0.0001815294755711185
ACOAD2f,0.00018044610483496676
ECOAH4,0.0001802452803370831
GLUDy,0.00017917726649596623
PDH,0.0001790423929901777
CTECOAI7,0.00017832402062059054
ICDHyr,0.00017781811331692363
ASPK,0.00017737142037813967
AKGDH,0.0001770519199435088
SUCOAS,0.00017647433398611226
ASAD,0.00017590047934889168
3OAS140,0.00017552681325083436
FUM,0.0001754340148606643
3OAR140,0.0001752237080384521
ACONTa,0.00017386347433619498
CS,0.00017267318661980756
ACONTb,0.00017161135082139066
SUCDi,0.00016867089449440313
PPCK,0.00016813333450808296
HSDy,0.0001672096643517087
ENO,0.00016605543663504121
PGM,0.00016524443260956166
THRS,0.0001628529567518764
HSK,0.00016231375696184464
HCO3E,0.00013970395730755
PTAr,0.0001377039395083353
ACKr,0.00013665899887546886
ME1,0.0001341254617551235
PSP_L,0.00012591779572965808
PGCD,0.00012457814584088846
PSERT,0.00012442175875278003
GHMT2r,9.80440568944272e-05
ME2,9.365222504702678e-05
FBP,8.171372471203582e-05
FBA,7.937198300797047e-05
FADRx2,5.647446849559428e-05
MTHFC,4.961868852672161e-05
MTHFD,4.918173205755012e-05
MCOATA,2.997883127427389e-05
ACCOAC,2.99216418488091e-05
QMO2,1.91794331503584e-05
PPM,-6.931027043183426e-08
FADRx,-7.95045342515411e-08
GART,-7.359206880408558e-07
GLYCL,-9.471986614238487e-07
POR5,-9.511367685680412e-07
